S_0d	S_3d
3.870468879	2.267694364
1.668876905	3.002436621
9.138760004	13.69992095
0.915721829	1.909010167
1.899140692	0.908772462
51.32983051	35.3174262
0.912018524	1.901569684
10.45807069	15.52475043
19.23307512	13.07928266
1.090053876	0.292875063
0.908790505	0.156112465
2.595633615	4.351982187
7.592507993	4.896612678
21.8753885	14.9038512
11.50514667	7.622503166
14.89544078	21.85334079
9.209031774	13.75333034
2.789889558	4.614322571
3.953660903	6.254145419
4.404888212	2.628403822
11.45442128	7.585714856
1.565342113	0.657916523
1.152830279	2.260722156
1.570031259	0.662481415
0.811026401	1.78039946
0.94733665	1.943122093
7.008643884	4.503719498
1.150086798	0.32647831
1.152792807	0.332618089
0.171086901	0.924946695
0.172671039	0.925601582
0.170305682	0.920723194
2.141705719	3.702248826
0.929123551	0.174427664
1.108647845	0.312133715
13.63118866	9.117750457
13.53607045	9.028829268
2.177737988	1.086474137
2.65985784	1.40731676
1.410854126	2.663070053
8.024108409	5.212504779
3.594623034	5.748544234
2.218194682	1.121162352
6.422733036	9.804880476
0.877198842	0.13545389
2.832844686	1.542310752
1.051929432	2.13383073
6.251512451	3.965081043
3.964048747	6.256513873
5.441896491	3.374523708
0.826151619	0.099816402
0.833700306	0.101099779
6.902070225	10.48216177
0.486500427	1.349539281
1.245054279	0.409813844
0.582281084	1.471467047
1.629401205	0.708714238
82.92509041	57.32643008
1.163912171	0.344478849
32.87517643	47.82962822
1.351616059	0.490861836
0.490077901	1.352595371
3.857366145	2.264580607
3.823461268	2.235160343
4.867551477	7.538420822
80.48827133	55.60194355
2.018227647	3.527380607
3.515785879	2.00545408
3.538819943	2.024732303
7.518953224	11.33113301
2.636830088	4.406346006
4.432877809	2.66134627
5.720346229	3.575487712
0.105683548	0.840159915
0.181286029	0.942235419
0.938270238	0.18000083
1.428960652	0.544865352
0.826527806	1.80100386
3.386674646	5.447318922
3.732488418	5.930047202
3.718651298	5.915403252
0.224039304	0.990017843
21.00554325	14.33660562
0.990067869	0.224136706
1.003568794	0.229134522
1.003634115	0.230334034
0.99858161	0.231187889
1.468424643	0.582712514
6.209454306	3.94241745
1.009057181	0.238011835
3.014725275	1.682823401
0.877505576	1.854925251
1.690835102	3.018341535
2.1837092	3.75608759
1.425846642	2.676615658
1.419603508	2.669356741
1.013885205	0.241194234
0.507466679	1.368835397
4.213675584	6.602916744
44.61311024	30.62940814
0.949646037	0.193107765
0.947703066	0.189509755
9.989378775	14.86946622
0.842836379	0.111176169
0.114769464	0.841511945
1.014329775	0.24621914
1.014329775	0.24621914
8.892633084	13.29400793
886.533307	620.3441493
0.51295174	1.369372898
1.371471817	0.512402594
1.369096978	0.513099692
14.32940615	20.90807097
0.595825636	1.484933042
13.32002677	8.92535303
1.273185447	0.430883495
5.886116794	3.696019953
10.32928716	6.799355938
1.438178965	0.5537307
0.782053038	1.730000678
1.42192654	0.544865352
0.54836976	1.430086614
3.91756682	6.17819686
7.925712378	5.152945602
4.86069952	7.497087215
0.25372071	1.028767243
0.256336388	1.03643763
0.600708515	1.493449883
1.59051921	0.67644
0.678034082	1.587978208
1.373248699	0.515736317
0.514219233	1.369719431
3.415813045	1.92880116
10.33077828	6.814640868
9.631583748	6.316199239
2.065266854	3.597030043
43.89772225	30.25193914
3.504380981	2.005659253
8.844544502	13.20729845
2.143152019	1.067093558
1.06116574	2.14015464
7.883359924	5.125611039
11.20262592	7.459365514
4.799177996	2.940004468
18.11359481	12.3174766
30.07108919	43.6325186
1.534415665	2.816893146
4.957125649	3.048417772
0.961134043	0.199565872
0.966657188	0.204087429
5.656055825	3.536178132
0.964179121	0.205932472
9.94792222	14.74899878
1.869782292	0.892374047
10.36810483	6.858089855
2.107099623	1.033024192
1.655890589	0.733126361
0.979498841	0.216350193
0.217838488	0.980361766
5.850564839	3.66897281
2.726903198	4.52000093
1.14551951	2.247219316
2.551224099	4.283110846
10.31844723	6.815067514
1.827060317	0.853151161
9.52607524	6.230480326
202.0909155	289.6221251
0.444806948	1.295291597
0.685646324	1.599287673
0.737583328	1.661747642
0.740998896	1.663534805
0.448011344	1.294859948
0.450718362	1.302683876
2.363032189	4.008849461
0.637904004	1.538296565
0.63937619	1.537105958
17.79206141	12.06425296
1.078456545	2.159531825
1.090161676	2.174341008
6.821494745	4.383175142
0.910386527	1.89223168
0.913425736	1.897965499
10.23821133	6.750288803
0.892719264	0.149392977
0.889966722	0.146772047
0.886080404	0.146131121
0.884664261	0.144865917
1.600505162	0.691799106
0.697939729	1.61233824
14.60470035	9.843295069
4.654892895	2.833764539
28.73984072	41.84795299
20.27705164	13.88682845
1.491978377	2.758303208
1.308200442	0.456461054
3.808221296	2.238886585
0.6505281	1.553983167
149.4383277	214.9509178
0.618673384	1.513141786
1.585180894	2.881088384
5.84088891	3.670097468
12.08137712	17.76113758
6.243352483	9.525511827
3.006034643	1.681541808
1.668808043	2.990399697
3.289672566	5.315541595
6.093610307	3.858182254
0.46063567	1.309818769
6.546263542	4.186193646
6.769861807	4.342321184
4.253276543	2.536410098
0.91438378	1.897542869
1.895328539	0.916945404
127.9374104	183.10272
43.82425161	63.08289818
6.709960155	10.17012594
10.17662979	6.713890448
8.655500962	12.907744
17.33563674	11.7395226
40.08879272	27.52878799
7.712305927	5.001803448
7.745734582	5.037683493
1.460334551	2.722663985
2.806746988	4.612454961
4.771049396	7.359681883
0.381293793	1.204333781
4.70585489	7.300634714
10.86440663	7.218661787
7.182926778	10.83663436
1.203534981	0.383913169
1.787833158	0.824593943
26.93051145	39.25575677
1.511515735	2.784859217
0.657580808	1.559603642
0.652050825	1.554141039
6.585879236	10.0054964
6.664444005	10.08379131
4.296029331	6.70544986
2.600117167	1.369872441
1.367963778	2.595543739
2.624157098	1.391207893
12.6587273	8.445349954
12.75580807	8.542166361
0.656617491	1.555047393
0.660344005	1.560948792
3.801343811	6.01976616
9.587871263	14.19872585
7.105458526	10.72986997
4.301504831	6.706362328
4.878735559	3.000409114
1.341579871	2.560400575
2.075761142	1.01581035
1.322984664	2.533307777
0.277062966	1.069699626
0.27801241	1.066705895
5.540426834	3.460491153
2.182097837	1.101555818
0.563583929	1.439890501
3.795786149	6.003254435
3.643023266	5.780643618
9.537740746	14.11262868
1.124920736	0.319376904
11.38244559	16.82890024
0.279281873	1.067676155
1.137675066	0.328018409
1.133265472	0.32674702
2.218869193	1.131001523
1.573922215	2.861233291
1.917116949	3.382591242
1.705377986	0.762858912
2.891672736	4.723120973
3.740866345	2.189148967
37.01086204	25.41483366
8.445067722	12.5978405
2.143544998	3.682125923
7.656793242	4.984000989
1.237270809	0.40636167
3.291964802	5.29693632
0.154119605	0.889120132
1.329155149	0.479577656
1.081619091	0.290194489
1.391335371	2.618520306
0.531988881	1.406076226
2.629612647	1.401909971
0.409753356	1.242044877
85.18310093	121.9069275
0.534882049	1.405733578
0.485418493	1.338106844
4.213816543	2.508955221
0.840977137	1.799044837
4.569761707	2.77903659
0.493247824	1.345911487
4.555532751	2.765068727
1.345636126	0.494211715
0.300871205	1.085968633
16.62175039	11.24362944
4.445713819	2.686162626
0.800112304	0.083869741
25.18775489	36.53341667
18.95645173	12.98623672
10.57301214	7.005854838
0.719282308	1.624505893
0.166504216	0.903984815
0.902458293	0.167320134
2.683367376	1.434904231
8.410450811	12.53045213
1.85587336	0.889644737
7.210143324	4.656534926
11.40202283	16.75574169
0.415804124	1.2430811
7.025968929	10.58230741
1.635878466	0.726755061
0.734556126	1.649467642
9.295643091	13.78746579
5.984485363	9.144440969
2.354777745	3.97637438
50.86358445	35.16062504
9.310063591	13.78602189
2.853411018	4.677928715
107.2326395	74.69391327
2.984124759	4.842637753
0.544299146	1.414035798
0.541865643	1.411259598
1.338552637	0.492118041
1.346952676	0.496275702
0.662747746	1.558415966
1.351715862	0.503268196
0.921862595	1.900984374
4.643902588	7.180170067
3.573665854	5.695636322
1.754294951	0.803136643
2.672756835	4.419081335
0.138650351	0.866047803
0.138650351	0.872398873
0.870439484	0.139433445
23.99504714	34.9853862
6.448531752	9.778144377
1.872491722	0.906048015
0.856372345	1.81994309
1.335727777	2.549640135
0.848526654	1.807503538
1.331208197	2.539469367
1.818581884	0.856479186
0.509989492	1.363699514
12.6378327	18.50236604
1.971593323	3.444917976
2.558170313	4.264484076
69.46857819	99.6072494
1.25486048	0.42903421
0.42992107	1.261328251
0.635492705	1.52763587
1.526075426	0.633735899
0.176139247	0.929556299
1.638423215	2.941362348
0.179607455	0.925601582
4.171500449	2.477356364
1.526576789	2.79371017
1.692639461	3.009528054
0.517636582	1.372538638
34.61509697	23.85729344
3.743470487	2.202052219
2.188871443	3.731238048
1.305659226	2.506242762
3.56230254	5.669190943
1.556787634	2.832300931
2.71360107	1.464139854
0.673117444	1.571676555
12.47107722	18.28001154
4.235103651	6.598980471
4.011493986	6.30512343
4.02443674	6.31279996
0.871802479	0.141599986
0.55084564	1.417486992
0.55473652	1.428294838
47.92191118	33.15741861
4.657104562	2.849279817
2.856693332	4.662336334
32.96460447	47.57439384
0.599634609	1.48054147
0.596817481	1.472085475
0.985468792	0.228097714
0.981029743	0.225146331
0.933663021	0.185120316
0.938058531	0.189327596
4.386028426	2.64381374
10.41209135	6.900543588
90.750623	63.2150142
0.10481013	0.822626954
47.09264362	32.66920433
0.444867772	1.289288669
1.020726458	0.251609224
1.016703703	0.250794004
0.252460704	1.023091447
1.392322312	2.613215454
1.125670237	2.202671473
0.999557982	0.242633424
62.22196204	88.98481758
0.611575398	1.492104059
3.57554789	5.679373832
2.708253588	4.473359572
87.69552306	61.11206609
2.120086224	1.061879171
32.98205411	22.63256
4.11406218	2.438441728
2.464342807	1.274333134
86.577888	60.49540072
1.902208014	3.350444333
1.284734963	0.448273412
1.432707492	2.671419205
0.339516119	1.14509521
7.437370735	4.83510653
4.819436518	7.419598676
0.81955196	1.771938241
1.042013983	0.267621369
0.348821041	1.160138529
9.016236563	13.36021125
0.348646757	1.155837476
0.831976949	0.110442333
1.15826907	0.350292839
0.837845618	0.114602831
0.113740142	0.833964753
5.16442377	3.204983736
2.059089444	1.012462993
2.061427109	1.014413085
0.116552951	0.833931235
0.352955909	1.164148656
4.560902417	7.061041451
0.951091074	0.203124302
0.951919023	0.20566462
3.514815775	5.606917178
0.353873754	1.160249103
0.210490055	0.963122988
1.536099222	0.647161718
3.542259798	2.045912459
2.06709789	3.566836061
0.968945946	0.214978432
11.97231347	8.006175476
81.66311599	56.75580481
31.94086717	21.95723954
2.628471922	4.358221146
32.18923243	22.20537068
0.463581728	1.299472047
10.28803538	6.824634525
11.98882709	17.59030928
2.508243089	1.311968864
7.885943874	11.82193244
0.883046408	0.1500629
0.876668383	0.147396476
29.84614051	43.2173595
3.520500614	5.601656385
3.4912183	5.569858551
0.889141895	1.850484124
1.838962278	0.881720315
0.751108477	1.678823643
1.674943736	0.749585054
0.371692146	1.180914535
4.622786558	2.831062319
54.06126703	77.60258954
10.20793046	6.768746657
31.44536841	21.62263847
4.780471706	7.358106863
4.81631327	7.398981274
53.56622541	76.89789179
3.36446853	5.383543012
0.377597612	1.187462608
1.190979722	0.380822948
1.194513401	0.382393147
1.185541458	0.379084031
4.112181683	2.438473335
8.824006691	5.767080503
3.91667949	6.167076109
2.010072868	3.490476849
1.30843603	2.5030442
2.468539967	1.283341798
1.297285023	2.482713054
4.55053023	7.032980448
52.23502773	75.13150604
6.734664092	10.15633871
4.300883784	2.584246054
15.62106375	10.58459508
4.762221039	2.936400211
11.81379106	17.33995783
30.80299788	21.15562644
73.66499721	51.25837275
11.8581136	7.959844296
5.744694002	8.791285847
29.20994836	42.20791759
0.893325087	1.85102259
0.918495959	1.890296959
2.730213688	4.485141163
10.61234847	15.61716294
3.144469607	5.082422665
3.516723317	2.027976123
7.894270049	11.7729793
1.032384712	2.085736818
1.421150752	2.647805261
28.62933074	41.33376764
17.16954842	11.71484157
5.806398581	8.839896555
2.805517307	4.586484742
0.531496219	1.392486379
20.73240824	30.13476362
0.705723809	1.601455162
1.487248094	2.729724512
20.66481445	30.02205338
1.73088016	0.789367799
0.474623857	1.319574114
17.16190698	11.73567968
11.7844818	17.21068261
29.71318112	20.39247909
1.123513321	0.325566285
2.174872497	1.10896076
1.119891594	2.194351377
1.313272691	0.474332134
11.70211519	7.853685524
5.28530369	3.290072256
0.330401592	1.125820425
2.946409085	4.770696403
6.166938825	9.343785559
29.83396753	20.54168334
1.345001173	2.549963833
1.054513257	2.105905671
4.508404682	6.963000533
0.479033892	1.314895597
20.62351437	29.89647631
1.09041461	2.146868311
6.161635164	3.930045677
0.485023027	1.322987355
1.326705776	0.484707643
2.680816854	4.420505445
2.97298565	1.670286811
2.965437882	1.664278496
1.67055093	2.973926159
9.303575714	6.133778929
0.287054445	1.071945146
1.075015757	0.290570421
7.812856455	11.64047588
1.873650409	3.306848627
1.588166535	2.858173399
3.591814349	2.094907002
1.584968019	2.851270776
1.975122139	3.440336682
1.519774469	2.769501164
1.908358166	3.353146511
2.764393005	1.515838839
1.497660928	2.746409497
3.354808739	1.916346904
1.921672566	3.357778832
2.817398633	1.556466362
0.584095707	1.458097581
0.401876223	1.224060868
0.299573851	1.075149455
1.015507498	2.056102731
2.052569516	1.009663767
0.970293162	0.216595643
0.21536647	0.962449355
0.858950714	1.813597398
5.732608378	8.733276169
4.726739595	7.264698974
2.514322979	1.321707818
3.84657034	2.26904098
4.412842216	6.84994387
1.312169432	2.501912347
1.228785187	0.409555492
1.460400308	0.58802924
4.571885563	2.800880346
63.85648994	44.50571209
5.295595348	3.307692122
0.674462826	1.567896962
3.926493911	6.141570328
1.556674696	0.666408942
1.742039796	0.802618389
3.523121592	2.041110875
28.68272373	19.70070506
5.079186547	3.15917198
5.06697153	3.14225015
0.887518615	0.153153441
4.731943635	2.921516354
7.696236939	11.48418951
2.478538184	4.14770094
0.884246595	0.155585169
61.65795283	43.00701414
1.40693954	0.544130517
10.27792257	15.11388012
1.289101835	2.468270885
1.276383071	2.453784623
2.585583798	4.283513265
25.95837626	37.5641531
0.549564466	1.409011654
6.652856727	9.98289851
2.691171854	4.421977141
4.408367141	2.674068428
0.596751111	1.47070874
15.01145917	10.20221523
6.352666139	4.085443434
10.02334578	14.82771869
2.205993288	1.131029121
1.139077192	2.210022307
0.893523062	0.165663499
0.810815314	1.753274898
0.895233135	0.167320134
0.810703991	1.749552306
1.813178871	0.865747487
1.351699854	0.509774309
0.507281032	1.351374355
11.3546881	7.597345231
7.573954685	11.33350807
5.02449696	3.111259854
3.426773219	1.962451215
1.967386649	3.429693614
1.970680038	3.433905789
2.865477123	4.667208511
2.641376021	1.420366165
11.36726577	7.614987304
19.12070704	27.79064711
3.844050413	6.046044966
2.081932994	3.567113368
3.551105099	2.061052952
0.42198446	1.243279234
4.700160592	7.206911995
0.428700511	1.25132028
1.892445466	3.32345521
1.895185901	3.323532907
0.689885475	1.584693975
6.547807829	9.851471493
2.656118242	4.371744732
4.423119009	6.831770452
2.453550832	4.110895617
0.7458333	1.662903059
1.880225242	0.917021183
14.74614857	10.00666
2.831899295	1.56890353
1.243784452	2.410011181
2.857431515	1.591058227
1.104266439	2.167441875
1.662670967	2.951052548
1.329333958	2.523505103
7.164758942	4.665219806
18.79522167	27.26735557
5.556051399	8.495274105
2.581585677	4.272475874
0.847426471	0.130210221
0.850736731	0.130718855
0.846973627	0.131274987
0.851996063	0.129515449
0.85997271	0.137731134
38.44384492	55.31763112
1.83833378	0.885542353
1.838472718	0.888730905
0.88527841	1.839269479
0.879091715	1.826393581
27.15701835	18.69423727
0.757041438	1.676877126
16.28969181	11.13042808
1.524430635	2.770093747
0.97377079	0.220933369
0.976925375	0.223051305
16.2979998	11.1595065
16.24344953	11.10638695
2.076571704	1.037171495
12.34480776	8.317851457
167.5060044	238.480834
0.981028792	0.228230527
1.442296554	2.665504007
1.445971111	2.670877379
2.636072354	1.420223948
0.337190666	1.137252092
1.079244044	2.131107666
0.934026919	0.189866512
0.931971408	0.1879044
0.927277974	0.189866512
14.64514047	9.953243478
0.924603957	0.188529728
34.9759812	24.22766745
1.277176672	0.451581012
4.093481126	2.44608874
2.039112565	1.005344501
2.456230645	4.110010391
1.002965169	2.031980864
1.150643316	0.355132407
1.948158856	3.393362
0.9947292	0.241461282
0.989946848	0.240300411
34.56574219	23.91305159
1.288899956	0.459500708
4.375604332	6.77025883
2.636689045	4.349353531
9.726987416	14.3851022
4.037642124	6.275626251
1.006686918	0.24621914
0.248702757	1.007590062
3.553629094	2.074170422
1.009514491	0.250794004
1.013819753	0.251118628
3.550220833	5.624475451
9.670845468	6.416515451
16.06126871	10.98365295
9.651332127	6.405398349
3.604232596	2.117986963
5.574782531	8.485255405
2.549836642	4.225332018
1.855686064	3.267095551
0.787070397	1.71777038
0.93822137	0.193994358
7.397817174	11.06041843
7.381672624	11.04418056
11.02821174	7.363502603
0.200067096	0.942856711
1.398146762	2.605854108
0.200538952	0.941051095
0.801918085	0.092698135
3.211888251	5.160838665
0.205376936	0.943185664
3.800277323	5.968895407
4.390333788	6.770830563
4.377717347	6.75761537
0.950930125	0.210039979
2.830950918	4.611239079
1.173176678	0.371205868
0.371113875	1.176038482
15.86489099	10.81789888
16.00656492	10.95572902
0.377407423	1.181083298
0.372969444	1.16910539
0.372969444	1.173376484
7.275834705	10.91256078
1.446802323	2.669120409
109.1910829	155.2377596
0.705378171	1.590681198
1.600924261	0.71143426
0.714664677	1.608594441
3.525142484	5.582768907
17.80524022	25.8296762
1.652032582	2.935191174
1.643338621	2.921453631
4.961388668	3.084752273
5.871931028	8.914117049
146.8640457	102.7877406
14.20312433	9.630327309
3.996778407	2.376116065
6.355023711	9.56549059
4.36103121	6.726046622
32.72451092	22.69821738
1.434542687	0.569600456
10.82467546	15.81179886
1.497246922	2.730683168
0.793316988	1.721234205
0.791512213	1.716713116
2.754961422	1.514303967
2.744288067	1.507975251
2.696863515	4.422488401
8.083875324	11.99370507
0.649262072	1.527927921
17.54337515	25.42692798
1.324667259	2.502932369
2.523092592	4.193277413
3.211165983	1.813063948
5.367136866	3.375910583
1.01726574	2.04392481
33.22453897	47.66052284
0.571229719	1.427589188
0.827583523	0.114602831
0.114769464	0.824118347
3.529797579	2.059040836
2.046665683	3.520485192
1.254466226	2.416397497
10.94717419	7.347580135
0.465360263	1.292553715
14.0025192	9.494080862
1.861083184	3.270862215
1.308475225	0.476948974
10.86012688	7.268356182
0.802034581	1.728295964
1.809534505	0.864690717
1.9987309	3.444218729
1.531281277	0.656208185
45.87659588	31.91506997
0.270631549	1.038386269
1.303684761	2.476446401
8.773544394	5.772730056
4.440614907	2.723997917
0.613679802	1.47988024
3.337252215	5.312431172
2.412534025	4.03769904
0.903058406	1.85778654
1.851178995	0.901684704
3.976032481	6.175823959
119.2305897	83.99491409
1.070213147	2.10536133
0.731592932	1.637476576
45.75266604	31.90446019
3.790143413	5.933341446
3.796484373	5.937911342
0.402970321	1.215584637
3.960523045	2.350307491
0.979804193	1.997852345
0.619401215	1.486963674
2.582631565	1.381817982
3.034782796	4.896587947
3.040448939	4.902963058
2.512251207	1.332817884
7.908615678	11.74688738
0.487424131	1.321079184
24.30428139	16.67604218
6.599233389	4.263423531
2.82710304	4.583616894
1.107348097	0.320486477
0.74222775	1.652127417
8.786129872	5.805943261
24.25269799	16.63283633
0.325592975	1.117000651
11.81198374	7.979824318
0.328985805	1.123710815
1.119002275	0.327031857
1.117845718	0.326919211
1.377430652	0.531758754
1.635568606	2.906117235
1.064008258	0.292229536
1.068695345	0.295909618
0.40367493	1.209666479
6.105587167	3.920471756
15.25535238	10.43756665
5.372518131	8.179229591
1.460076275	0.599097298
0.590944252	1.448767693
1.460347123	0.597877526
1.46060251	0.596805796
1.593564453	2.848003139
31.01447897	44.3801913
30.47011686	43.79222461
16.78676725	24.33955842
0.993277486	2.01015307
0.991302993	2.013429171
10.64982101	7.107203517
5.76829514	8.738998503
1.55138324	2.788269102
1.322742395	0.496646255
2.091563668	3.563632152
3.557757019	2.092089882
2.697154082	4.407837055
2.696193403	4.401857877
13.72082665	9.321728972
2.587658637	4.269422152
1.506118269	2.731649088
8.104354766	5.300560782
9.337370141	13.72927594
2.781581491	4.530344975
2.794498262	4.539977374
0.686343878	1.571081069
42.71395643	29.72401431
5.284786854	3.32182914
3.287900242	5.246271398
0.629135301	1.499522664
3.038979155	4.887938492
3.035802675	4.886573023
42.91390698	29.99319661
29.44091596	42.36060752
7.699017854	11.46412461
0.638811826	1.513050328
3.732725027	5.857354335
3.712969866	5.833597754
2.202939807	3.733016579
0.770553466	1.692218523
0.873526204	0.150738859
10.65760321	7.143405843
10.06850488	14.79162173
7.034981823	10.53260855
1.052450273	2.084595482
2.013913321	3.46744245
5.722726545	8.650075003
10.10782248	14.81265629
2.766149692	4.504835786
4.554223351	2.812748091
10.5647605	7.070309927
0.880447115	0.163239155
0.884763032	0.164039347
0.880382643	0.163877001
0.158347797	0.878232947
0.88636944	0.165663499
0.16358309	0.880632284
0.162160628	0.880402602
3.518165927	2.061576191
2.074299038	3.529903489
4.238264211	2.567375714
2.558043599	4.226379026
40.30787237	28.01952581
1.805368485	3.188969578
1.75373149	0.828685566
2.441113487	1.278804982
1.001260253	2.021317054
3.394298126	1.964312819
0.737827935	0.041161165
0.782389825	1.69846785
2.49140765	1.324079416
1.321258432	2.490866064
1.577745232	0.698546705
5.434234695	3.438481717
5.455564879	3.454361666
27.86854116	19.27147154
3.117678258	5.00938645
3.132574039	5.022835072
5.012129448	3.125611963
5.053542998	3.159412876
5.804326869	3.705461358
0.175543938	0.90466037
9.110708625	6.038362707
0.175543938	0.900795126
9.194621559	6.124627275
5.224518294	3.287693859
15.56009209	22.67333912
0.705173881	1.586595187
0.96141515	0.222352337
1.45983329	2.672664092
19.23996018	27.79157121
0.973043434	0.228163819
79.67786654	55.76578975
2.405972321	1.257570438
27.24510239	38.93437606
0.179385054	0.91148224
2.651510602	4.340780956
2.672008827	4.363933769
10.32517898	6.890691891
3.471678064	2.028553383
2.021043979	3.465372161
0.9734389	0.237333523
0.91668733	0.183307618
0.910953266	0.182751318
2.573668466	4.230832509
3.997259693	2.393229163
0.777263113	0.073872024
38.34498384	26.78047487
77.16429552	54.25267928
1.401887383	2.592664927
9.85573134	14.43381887
37.95717733	26.45875499
0.246999632	0.998686591
3.321286606	1.907196557
0.997704142	0.249410447
1.822395221	0.885444082
5.134598942	7.860015621
3.238507918	5.166295557
0.854285539	1.780312679
1.772652983	0.847380848
0.989836561	2.001908789
0.978843685	1.989097747
0.084265952	0.785328023
51.95534229	74.09392634
0.834449335	0.123719023
0.126189311	0.838813245
0.126820258	0.838736217
0.842360791	0.134935592
0.840111587	0.127669184
0.842360791	0.134935592
3.799429463	5.93867561
1.358029917	0.515492068
4.444800292	2.726982876
0.786930675	0.087832091
15.31915002	22.20999512
5.765508914	3.684244565
72.15552339	50.55713548
1.803491393	3.177697629
3.145402841	1.778003934
1.470278398	0.6053306
1.461442156	0.603019732
1.154435541	0.360953925
0.799839895	1.718642283
0.79838982	1.714152715
8.721589492	12.90164831
0.193010997	0.925244477
0.921869982	0.192982569
1.532986698	0.659656223
1.52103286	0.653365823
25.6878928	36.87783663
6.0113944	9.02674504
0.203875767	0.937469688
7.510106315	11.14435894
0.365656318	1.158743798
0.875591499	1.808866312
0.371303563	1.157858329
0.373000758	1.166424964
2.186293321	3.693217533
1.427872525	0.574511327
70.10624899	49.25902127
0.72344514	1.620007468
4.949482741	3.078834222
18.22943148	26.37961767
48.5180538	69.1101673
69.11027011	48.57909664
9.683976764	14.17211726
5.935777418	3.805015443
5.708893721	3.640646728
1.658687932	0.751388923
1.662415857	0.756194156
1.410941527	2.605239104
1.410382959	2.604626487
5.113960778	7.811067571
6.362809232	4.106968669
2.775141471	1.548223876
0.521620015	1.360326292
1.370542931	0.52687957
1.27329663	0.456846782
3.948080199	2.357901923
1.365253671	2.547631155
46.88255072	66.97664499
35.88675908	25.00722395
0.467357517	1.290768805
2.422977052	1.269213736
0.092908614	0.788157773
0.799305035	0.095339108
0.765880765	1.676877126
1.730178598	0.811878743
0.468732308	1.292553715
26.02864359	18.04022302
4.442370292	2.730184812
12.76319271	8.638033531
8.674748958	12.80848081
14.85187078	21.52939302
0.47336382	1.291184775
1.448704982	2.648236137
3.21637593	5.121821159
5.170274741	3.257980098
65.73827926	46.23455902
5.896266432	3.7720261
34.92107693	24.27165224
1.313813494	2.473146171
65.58644818	46.14152606
2.972458376	4.780575254
1.374654078	0.532637312
0.992695918	2.003743007
2.009177631	0.999899468
9.464391223	13.89346741
8.297854005	5.48900253
8.836333465	5.859834219
7.446109312	11.02493193
0.588776306	1.435410994
5.104377089	7.782555274
7.807257403	5.129225255
3.185344422	1.819763675
2.614942188	4.2893001
4.297903246	2.625894973
2.607206787	4.277007798
4.313409917	2.643896585
3.345313915	1.938264475
1.787810104	3.150939656
4.158746898	2.518907925
2.146656135	3.644168099
3.659951525	2.161964412
3.671497547	2.17420711
3.658708179	2.15849538
3.645042937	2.148431898
0.398539117	1.19427632
25.57773612	17.73340588
8.638712067	12.73185543
0.636917721	1.500801881
1.099145913	0.320229921
1094.864004	1548.972638
0.477395393	1.298246966
1.29267543	0.477100111
25.42799103	17.61602919
61.80349863	43.3665628
9.593025047	13.99646408
10.11822949	6.783922041
501.5723432	711.4642022
5.627738469	3.582595879
0.267086158	1.02851317
482.6918483	684.3680679
1.005018762	2.010235471
1.013493399	2.027240845
1.738316766	0.821218163
0.859451616	0.145393
0.858236545	0.143622433
0.145691189	0.858848735
23.80296619	34.11493322
0.853745289	0.141593443
0.849005911	0.140016848
5.095279406	3.191890068
8.573107412	12.6439163
42.27668138	60.37083887
2.457483744	4.069445332
13.91428932	9.532708075
7.692823823	5.028089562
1.958009158	0.957850267
10.87895625	7.328082747
3.449481941	2.016802507
1.037622428	0.275424089
379.8919744	269.3144913
0.490126601	1.305675705
0.40726139	1.202335892
20.77655948	14.31305187
1.214693083	0.416012248
1.990389087	3.406473702
9.95986166	6.647457783
2.333872604	1.206771903
7.698588836	5.046621659
350.2512069	247.7432039
2.44595111	1.295735496
2.609066183	4.267167588
40.9382262	58.32272944
9.248319393	13.58549022
4.143591509	2.512815286
4.130148319	2.500428778
0.292878197	1.054760976
3.194329938	5.086175139
0.975894549	1.974177031
1.50610436	2.712974213
2.715664722	1.508016752
3.754850419	5.849078457
56.89560886	39.96493497
0.42573616	1.235286446
2.409796555	1.266016931
2.38707764	1.250896853
2.438706487	4.034270251
1.485629697	2.69041441
3.53012016	5.556132755
1.441157637	2.631382784
2.627029985	1.437115812
2.724107103	4.411307055
9.266225528	13.54127222
8.376979553	12.36839176
138.9624969	196.0541872
2.620257744	4.274292575
24.18694916	16.76808228
38.09437459	54.2633553
0.640739582	1.502791431
8.679933454	5.772208211
1.503648596	0.641896248
3.724679579	5.801270228
7.652787841	5.027941785
2.503081922	4.119480935
1.782773214	0.858709723
124.5258388	176.4529041
0.855407175	1.773898933
175.886519	124.2245753
38.04706202	54.03012272
174.3596397	122.9669404
6.276351764	4.064902071
1.387277054	0.54631093
16.46729168	23.81816774
8.644965615	5.743812834
1.84407412	3.219672432
1.844556413	3.222193522
6.622728146	9.877246181
21.63194968	31.05780302
13.68966723	19.90303524
2.907510952	4.685226236
2.894006739	4.671389664
5.674557039	8.564942713
0.858065563	0.148070915
4.004798422	6.201545925
3.990887079	6.193534116
2.661923885	4.338388768
5.054452447	3.184358818
5.045473575	3.176648105
0.807807127	1.71963317
0.803785198	1.716660148
5.297368033	8.030529261
2.399354497	3.990852977
13.56080804	19.7068224
19.72877596	13.58096329
0.990107048	1.988092878
13.41990404	19.56462528
2.816690851	1.584815453
8.535676814	5.655219362
8.311706322	12.22788941
0.55316703	1.394334449
1.112895234	0.331136953
